Start Time,End Time,Text,translated_text
1390.72,1397.4399999999998," will be, but we understand there'll be many times more than there is now. All depends on how fast","Es wird zwar mehr sein, aber wir verstehen, dass es noch viel mehr geben"
1397.44,1405.84," we will be helped by the United States. To be honest, whether we will be able to survive depends","Wir werden von den Vereinigten Staaten unterstützt, und ehrlich gesagt, hängt"
1405.84,1411.52," on this. I have 100 percent confidence in our people and in our armed forces,",Ich habe hundertprozentiges Vertrauen in unser Volk und in unsere Streitkräfte
1412.24,1417.2, but unfortunately I don't have the confidence that we will be receiving everything we need.,"aber leider habe ich nicht das Vertrauen, dass wir alles bekommen, was wir brauchen."
1417.76,1420.48, And so what are you asking of President Biden?,Und was fordern Sie also von Präsident Biden?
1420.56,1428.72," To tell you the truth, long ago I asked President Biden for very specific items, he has the list.","Um Ihnen die Wahrheit zu sagen, ich habe Präsident Biden vor langer Zeit nach"
1431.52,1436.48, President Biden can enter history as the person who stood shoulder to shoulder with the,"Präsident Biden kann als derjenige in die Geschichte eingehen, der Schulter"
1436.48,1444.96, Ukrainian people who won and chose the right to have their own country. This also depends on him.,"Die Ukrainer, die das Recht auf ein eigenes Land gewonnen und sich dafür entschieden haben,"
1445.6,1450.0, You are frustrated with President Biden.,Sie sind frustriert über Präsident Biden.
1451.52,1458.48," No, I'm not disappointed. I don't know how another president in his place would help us.","Nein, ich bin nicht enttäuscht, ich weiß nicht,"
1458.48,1464.56," I don't know. It's difficult. We have a good relationship, I think so at least.","Ich weiß nicht, es ist schwierig, wir haben eine gute Beziehung, zumindest glaube"
1465.68,1471.68," Ukraine depends on the support of the United States and I as the leader of a country at war,","Die Ukraine hängt von der Unterstützung der Vereinigten Staaten ab, und ich als"
1472.5600000000002,1482.24," I can only be grateful. As for the other president at war, we asked Zelensky if he would meet now","Was den anderen Präsidenten im Krieg betrifft, so haben wir Zelensky"
1482.24,1488.48, face to face with Vladimir Putin. He told us it was worth the chance. They wouldn't resolve,"Heute hat er uns mitgeteilt, dass es die Chance wert war"
1488.48,1492.4," everything Zelensky said, but they might stop the killing.","alles Zelensky sagte, aber sie könnten die Tötung stoppen."
1493.36,1497.68, Are you willing to give up any part of Ukraine for peace?,"Sind Sie bereit, einen Teil der Ukraine für den Frieden aufzugeben?"
1498.16,1505.52," Overall, we're not ready to give away our country. I think we've already given up a lot of lives,","Insgesamt sind wir nicht bereit, unser Land zu entziehen, ich denke,"
1506.24,1513.12, so we need to stand firm for as long as we can. But this is life. Different things happen.,So müssen wir so lange wie möglich festhalten. Aber das ist Leben.
1513.12,1514.4, It's negotiable?,Es ist verhandelbar?
1514.4,1519.6," Well, this issue would definitely be raised in the course of negotiations.","Nun, diese Frage würde definitiv im Verlaufe der Verhandlungen angesprochen werden."
1520.3200000000002,1525.6, We understand the Russian side. We understand one of their provisions that has always talked about,"Wir verstehen die russische Seite, und wir verstehen eine ihrer Bestimmungen, über die immer"
1525.6,1533.36, is to recognize Crimea as Russian territory. I will definitely not recognize that.,"Die Krim als russisches Territorium anzuerkennen, das werde ich"
1534.32,1540.08, And they would really like to take the southern parts of our country. I clearly understand that,"Und sie wollen wirklich die südlichen Teile unseres Landes nehmen, und"
1540.08,1547.6799999999998, questions like this will be raised in negotiations if there ever are any. But we were not ready to give,"Fragen wie diese werden in den Verhandlungen aufgeworfen, wenn es"
1547.6799999999998,1553.52," up our territory from the beginning. Had we been willing to give up our territory, there would have","Unsere eigenen Gebiete von Anfang an aufzustocken, hätten wir bereit sein müssen"
1553.52,1559.2," been no war. Mr. President, in almost every speech to your country, you say that Ukraine is going","Herr Präsident, in fast jeder Rede vor Ihrem Land sagen Sie, dass die Ukraine"
1559.2,1568.32," to win. What does winning look like to you? But a more victory. First of all, our people would","Wie sieht es für Sie aus, zu gewinnen? Aber ein mehrer Sieg."
1568.32,1575.36, definitely feel victory. They will come back. The return of refugees is blood for the body of,Sie werden zurückkehren. Die Rückkehr der Flüchtlinge ist Blut für den Körper der
1575.36,1583.04," Ukraine. Without them, there's nothing. The bombardments would end. We would recover our territory.",Ukraine. Ohne sie gibt es nichts. Die Bombardierungen würden beende
1583.52,1590.08," There would be no Russian soldiers in our country. Yes, I understand they will not withdraw from","Es gäbe keine russischen Soldaten in unserem Land, ja, ich"
1590.08,1596.72," Crimea and will be arguing and negotiating for one territory or another in the south of our country,",Krim und wird streiten und verhandeln für das eine oder andere Gebiet im Süd
1596.72,1605.44, the Donbass. I know exactly what has to happen after which we can say this is victory. But if you,"Ich weiß genau, was danach geschehen muss, um sagen zu können, das ist ein"
1605.44,1612.64," don't mind, I'm not going to talk about it just yet. Mr. President, we wish you all the luck in the","es tut mir nichts, ich werde noch nicht darüber sprechen."
1612.64,1620.96, world. I need half of it. I think even half will be enough.,"Ich brauche die Hälfte davon, und ich denke, dass auch die H"
1624.3200000000002,1630.16, Voloda Mirzalinsky has borrowed more luck than anyone expected. With the reprieve of,Voloda Mirzalinsky hat mehr Glück geborgen als man erwartet
1630.16,1638.64," Kiev, Ukraine has turned mirror admiration into credibility. Its people are suffering grievous","Kiev, Ukraine, hat die Spiegelbewunderung in Glaubwürdigkeit verwandelt"
1638.72,1647.2, loss every hour. But they have proven there was a moment in Kiev when they silenced the guns of Russia.,"Aber sie haben bewiesen, dass es in Kiew einen Moment gab, als"
1653.2,1660.64," Leading from the front, more from President Voloda Mirzalinsky at 60minutesovertime.com.","Präsident Voloda Mirzalinsky spricht von der Front, mehr von"
